0,15.2438,0,14.6401,14.6794,14.3854,
0,0,14.8095,14.6272,15.1974,14.5525,
0,0,0,14.6444,14.7234,14.5655,
0,15.0539,15.3396,14.6795,14.625,14.4822,
0,0,16.2731,14.7093,14.5384,14.5237,
0,15.1547,0,15.4173,15.0468,14.4437,
0,15.3935,0,14.7129,14.7274,14.5531,
0,15.7027,15.0831,15.1141,14.7576,14.5228,
0,0,0,14.4736,14.5021,14.3962,
0,15.9064,15.0928,14.5711,14.96,14.4157,
0,22.2428,0,15.2803,14.4433,14.3936,
0,24.413,15.4927,14.5955,14.4632,14.4776,
0,0,14.9049,14.7186,15.2021,14.6783,
0,15.224,0,14.9847,14.5681,14.4871,
0,0,15.3464,14.8639,15.2063,14.5533,
0,0,0,14.6483,14.6712,14.4728,
0,16.179,15.5396,14.473,14.5391,14.5824,
0,0,0,14.6585,15.0646,14.4883,
0,14.57,0,14.7929,14.7025,14.5025,
0,0,15.1616,14.4997,14.8883,14.4214,
0,0,14.9243,14.9822,14.7814,14.4959,
0,15.0767,0,14.8722,14.8016,14.4006,
0,0,0,14.619,14.8932,14.5227,
0,0,14.8999,14.7505,14.6783,14.4363,
0,0,14.5691,14.4304,14.8149,14.4552,
0,15.7576,0,14.4589,14.7879,14.4249,
0,16.6227,15.4957,14.6712,14.7954,14.5876,
0,15.0061,15.5184,15.1311,14.8745,14.4034,
0,0,0,14.684,14.9742,14.6101,
0,15.615,0,14.7348,14.6287,14.5344,
0,0,0,14.9894,14.4952,14.4564,
0,0,0,14.5456,14.6447,14.5182,
0,14.5624,0,14.4455,14.5024,14.5162,
0,15.0565,0,14.9249,14.5058,14.5363,
0,16.1369,0,14.8691,14.7679,14.3961,
0,15.0313,15.0089,14.6947,14.7295,14.4589,
0,15.3475,16.1851,14.722,14.6672,14.4794,
0,15.5295,0,14.6725,14.5579,14.6313,
0,15.6457,0,14.8437,14.8652,14.5625,
0,0,0,14.578,14.714,14.6105,
0,14.913,0,14.6118,14.6547,14.3854,
0,14.8589,0,14.6583,14.7283,14.4174,
0,15.7719,16.1284,14.4452,14.6074,14.6222,
0,15.3036,0,14.4786,14.7447,14.3914,
0,0,14.7451,14.4497,15.196,14.3965,
0,0,0,14.8711,15.2245,14.4011,
0,16.4604,15.5326,14.7498,14.575,14.5335,
0,16.204,0,14.6777,15.111,14.4811,
0,49.6716,15.2443,14.3961,14.5674,14.431,
0,15.4201,15.2749,14.6861,14.6096,14.4245,
0,15.6863,0,14.4232,15.0168,14.4068,
0,21.0366,0,14.5612,14.5885,14.446,
0,0,0,14.511,14.7912,14.4201,
0,15.6429,15.2501,14.8507,14.835,14.5553,
0,0,14.9614,14.4866,14.7438,14.6742,
0,14.8862,15.4703,14.8162,14.5715,14.4354,
0,14.7039,17.2704,14.6339,14.5928,14.3777,
0,0,15.2256,14.8228,14.6478,14.4603,
0,16.3853,15.44,14.4518,14.6013,14.6045,
0,15.3713,15.4235,14.5962,15.1926,14.3676,
0,15.5944,0,14.9163,14.6385,14.4783,
0,15.0472,0,14.7255,15.5979,14.4195,
0,0,0,14.6772,14.7696,14.4989,
0,15.8665,0,14.5611,14.5807,14.5408,
0,0,0,15.6414,14.4789,14.5393,
0,0,0,14.8254,14.6313,14.4062,
0,15.6801,0,14.5774,14.9761,14.4742,
0,16.5945,0,14.4504,14.6796,14.4673,
0,15.0936,16.778,14.5484,14.4366,14.4902,
0,16.2263,14.9465,14.8778,14.7013,14.4056,
0,14.7865,16.6532,14.7355,14.5867,14.4045,
0,15.8736,0,15.3361,14.6278,14.3814,
0,14.5603,0,15.3562,15.5701,14.4167,
0,20.7998,0,14.7825,15.1526,14.5286,
0,15.1087,14.7889,15.0734,14.7319,14.441,
0,16.0571,0,14.5816,14.762,14.3731,
0,14.5652,0,14.9244,14.7233,14.4305,
0,0,15.1006,14.7004,19.689,14.4165,
0,15.6515,0,14.7832,14.7636,14.4861,
0,15.8605,0,15.4788,14.9094,14.4142,
0,0,0,14.4824,15.6132,14.7763,
0,0,22.8535,14.5557,0,14.4501,
0,15.2001,0,14.6189,15.011,14.549,
0,0,0,15.8987,14.6582,14.4281,
0,16.4138,0,14.6602,15.0442,14.4067,
0,14.7541,0,14.5559,14.3898,14.4017,
0,15.1223,14.9039,14.741,14.7242,14.4199,
0,14.8588,0,14.6391,14.7111,14.4378,
0,0,14.6238,14.6693,14.4804,14.4872,
0,0,0,14.5528,15.3755,14.388,
0,14.6707,19.251,14.5533,14.4891,14.4142,
0,0,0,14.8999,14.6966,14.5024,
0,16.5971,0,14.6674,14.8004,14.5223,
0,16.3815,22.3581,14.427,14.5348,14.4203,
0,14.9415,0,14.8299,15.3744,14.6112,
0,14.6194,19.4821,14.4984,14.9678,14.5796,
0,15.7198,21.4043,14.737,14.6201,14.5425,
0,14.8032,14.7855,14.4726,14.5593,14.4411,
0,0,0,14.6362,14.6194,14.8065,
0,15.1315,0,14.8076,14.6847,14.4465,
